open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
19080.0,19080.0,19080.0,19080.0,2130.0,AG9999.SHG,2026-04-14,,,
19700.0,19700.0,19700.0,19700.0,30.0,AG9999.SHG,2026-04-15,,,
19990.0,20000.0,19990.0,19995.0,6300.0,AG9999.SHG,2026-04-16,,,
19595.0,19635.0,19595.0,19617.0,420.0,AG9999.SHG,2026-04-17,,,
19907.0,19907.0,19907.0,19907.0,150.0,AG9999.SHG,2026-04-20,,,
19741.0,19750.0,19705.0,19735.0,150.0,AG9999.SHG,2026-04-21,,,
19580.0,19580.0,19580.0,19580.0,150.0,AG9999.SHG,2026-04-22,,,
18990.0,18990.0,18985.0,18988.0,540.0,AG9999.SHG,2026-04-23,,,
18720.0,18720.0,18485.0,18501.0,420.0,AG9999.SHG,2026-04-24,,,
18860.0,18860.0,18850.0,18854.0,150.0,AG9999.SHG,2026-04-27,,,
18300.0,18300.0,18058.0,18285.0,3090.0,AG9999.SHG,2026-04-28,,,
18200.0,18200.0,18135.0,18174.0,810.0,AG9999.SHG,2026-04-29,,,
18079.0,18079.0,18065.0,18067.0,390.0,AG9999.SHG,2026-04-30,,,
19500.0,19500.0,19500.0,19500.0,60.0,AG9999.SHG,2026-05-07,,,
19800.0,19830.0,19785.0,19795.0,360.0,AG9999.SHG,2026-05-08,,,
19905.0,19905.0,19905.0,19905.0,120.0,AG9999.SHG,2026-05-11,,,
20840.0,20840.0,20710.0,20775.0,60.0,AG9999.SHG,2026-05-12,,,
21300.0,21300.0,21300.0,21300.0,90.0,AG9999.SHG,2026-05-13,,,
21416.0,21416.0,21400.0,21408.0,120.0,AG9999.SHG,2026-05-14,,,
19300.0,19300.0,19289.0,19293.0,480.0,AG9999.SHG,2026-05-15,,,
18435.0,18620.0,18435.0,18524.0,390.0,AG9999.SHG,2026-05-18,,,
18685.0,18685.0,18685.0,18685.0,150.0,AG9999.SHG,2026-05-19,,,
18300.0,18300.0,18300.0,18300.0,300.0,AG9999.SHG,2026-05-20,,,
18866.0,18866.0,18345.0,18814.0,630.0,AG9999.SHG,2026-05-21,,,
18705.0,18705.0,18705.0,18705.0,90.0,AG9999.SHG,2026-05-22,,,
18256.0,18256.0,18256.0,18256.0,210.0,AG9999.SHG,2026-05-27,,,
17810.0,18200.0,17810.0,17875.0,180.0,AG9999.SHG,2026-05-28,,,
18000.0,18330.0,18000.0,18220.0,90.0,AG9999.SHG,2026-05-29,,,
18496.0,18496.0,18496.0,18496.0,630.0,AG9999.SHG,2026-06-02,,,
18050.0,18050.0,18050.0,18050.0,60.0,AG9999.SHG,2026-06-03,,,
17755.0,17755.0,17755.0,17755.0,240.0,AG9999.SHG,2026-06-04,,,
17550.0,17550.0,17550.0,17550.0,90.0,AG9999.SHG,2026-06-05,,,
16215.0,16215.0,16215.0,16215.0,180.0,AG9999.SHG,2026-06-08,,,
16477.0,16477.0,16477.0,16477.0,60.0,AG9999.SHG,2026-06-09,,,
15631.0,15631.0,15631.0,15631.0,120.0,AG9999.SHG,2026-06-10,,,
15410.0,15410.0,15410.0,15410.0,210.0,AG9999.SHG,2026-06-11,,,
16052.0,16052.0,16052.0,16052.0,120.0,AG9999.SHG,2026-06-12,,,
16690.0,16690.0,16690.0,16690.0,120.0,AG9999.SHG,2026-06-16,,,
16875.0,16875.0,16875.0,16875.0,120.0,AG9999.SHG,2026-06-17,,,
16535.0,16535.0,16535.0,16535.0,30.0,AG9999.SHG,2026-06-18,,,
16060.0,16060.0,16060.0,16060.0,,AG9999.SHG,2026-06-22,NA,NA,NA
15090.0,15090.0,15090.0,15090.0,,AG9999.SHG,2026-06-23,NA,NA,NA
14970.0,14970.0,14970.0,14970.0,,AG9999.SHG,2026-06-24,NA,NA,NA
13850.0,13850.0,13850.0,13850.0,,AG9999.SHG,2026-06-25,NA,NA,NA
13670.0,14100.0,13670.0,13956.0,,AG9999.SHG,2026-06-26,NA,NA,NA
14310.0,14310.0,14310.0,14310.0,,AG9999.SHG,2026-06-29,NA,NA,NA
14470.0,14470.0,14470.0,14470.0,,AG9999.SHG,2026-06-30,NA,NA,NA
14140.0,14140.0,14140.0,14140.0,,AG9999.SHG,2026-07-01,NA,NA,NA
14720.0,14720.0,14720.0,14720.0,,AG9999.SHG,2026-07-02,NA,NA,NA
