open,high,low,close,volume,thscode,time,thsname_cn,thsname_en,currency
4273,4285,4273,4283,1770,AG9999.SHG,2016-09-06,NA,NA,NA
4355,4355,4355,4355,120,AG9999.SHG,2016-09-08,NA,NA,NA
4312,4312,4306,4309,300,AG9999.SHG,2016-09-09,NA,NA,NA
4200,4200,4182,4184,1410,AG9999.SHG,2016-09-12,NA,NA,NA
4250,4250,4250,4250,30,AG9999.SHG,2016-09-13,NA,NA,NA
4180,4180,4180,4180,240,AG9999.SHG,2016-09-14,NA,NA,NA
4209,4209,4209,4209,1500,AG9999.SHG,2016-09-19,NA,NA,NA
4345,4360,4345,4352,1080,AG9999.SHG,2016-09-22,NA,NA,NA
4345,4345,4342,4344,45660,AG9999.SHG,2016-09-23,NA,NA,NA
3948,3990,3948,3950,5190,AG9999.SHG,2016-10-11,NA,NA,NA
3998,4000,3998,3998,12000,AG9999.SHG,2016-10-19,NA,NA,NA
4016,4018,4016,4016,10020,AG9999.SHG,2016-10-20,NA,NA,NA
3970,3970,3970,3970,10020,AG9999.SHG,2016-10-21,NA,NA,NA
4055,4055,4040,4047,5520,AG9999.SHG,2016-10-26,NA,NA,NA
4020,4020,4020,4020,210,AG9999.SHG,2016-10-27,NA,NA,NA
4028,4028,4028,4028,270,AG9999.SHG,2016-10-28,NA,NA,NA
4066,4066,4066,4066,1260,AG9999.SHG,2016-11-01,NA,NA,NA
4140,4140,4140,4140,1980,AG9999.SHG,2016-11-02,NA,NA,NA
4095,4120,4090,4107,60720,AG9999.SHG,2016-11-08,NA,NA,NA
4248,4248,4248,4248,270,AG9999.SHG,2016-11-09,NA,NA,NA
4233,4233,4233,4233,1230,AG9999.SHG,2016-11-10,NA,NA,NA
4250,4250,4250,4250,2970,AG9999.SHG,2016-11-11,NA,NA,NA
3996,3998,3996,3997,2100,AG9999.SHG,2016-11-14,NA,NA,NA
4010,4010,4010,4010,4860,AG9999.SHG,2016-11-15,NA,NA,NA
3963,3963,3963,3963,1620,AG9999.SHG,2016-11-18,NA,NA,NA
3988,3988,3988,3988,9210,AG9999.SHG,2016-11-21,NA,NA,NA
4048,4048,4048,4048,450,AG9999.SHG,2016-11-23,NA,NA,NA
3995,3995,3994,3995,43260,AG9999.SHG,2016-11-24,NA,NA,NA
3966,3975,3966,3966,2100,AG9999.SHG,2016-11-25,NA,NA,NA
4065,4065,4065,4065,1980,AG9999.SHG,2016-11-28,NA,NA,NA
3980,4010,3980,3997,24060,AG9999.SHG,2016-12-01,NA,NA,NA
4020,4020,4000,4019,2460,AG9999.SHG,2016-12-02,NA,NA,NA
4040,4040,4040,4040,6270,AG9999.SHG,2016-12-05,NA,NA,NA
4035,4035,4035,4035,2340,AG9999.SHG,2016-12-07,NA,NA,NA
4127,4127,4120,4123,12000,AG9999.SHG,2016-12-13,NA,NA,NA
4093,4100,4093,4093,1950,AG9999.SHG,2016-12-15,NA,NA,NA
3996,3996,3992,3992,2280,AG9999.SHG,2016-12-16,NA,NA,NA
3999,3999,3999,3999,1920,AG9999.SHG,2016-12-19,NA,NA,NA
3956,3956,3956,3956,1920,AG9999.SHG,2016-12-20,NA,NA,NA
3932,3932,3932,3932,1620,AG9999.SHG,2016-12-21,NA,NA,NA
3883,3883,3883,3883,1170,AG9999.SHG,2016-12-22,NA,NA,NA
3906,3906,3906,3906,300,AG9999.SHG,2016-12-23,NA,NA,NA
3950,3950,3900,3930,90,AG9999.SHG,2016-12-26,NA,NA,NA
3968,3968,3968,3968,600,AG9999.SHG,2016-12-29,NA,NA,NA
3978,3978,3978,3978,1320,AG9999.SHG,2017-01-03,NA,NA,NA
4018,4018,4016,4016,6030,AG9999.SHG,2017-01-04,NA,NA,NA
4027,4058,4027,4042,60,AG9999.SHG,2017-01-05,NA,NA,NA
3998,3998,3975,3997,6030,AG9999.SHG,2017-01-06,NA,NA,NA
3995,4000,3995,3995,1950,AG9999.SHG,2017-01-09,NA,NA,NA
